2012-01-15;7;1;15;1;2012
2012-01-16;44157;2;16;1;2012
2012-01-17;42027;3;17;1;2012
2012-01-18;41602;4;18;1;2012
2012-01-19;41600;5;19;1;2012
2012-01-20;38762;6;20;1;2012
2012-01-21;208;7;21;1;2012
2012-01-22;91;1;22;1;2012
2012-01-23;44950;2;23;1;2012
2012-01-24;43814;3;24;1;2012
2012-01-25;39595;4;25;1;2012
2012-01-26;39818;5;26;1;2012
2012-01-27;36035;6;27;1;2012
2012-01-28;438;7;28;1;2012
2012-01-29;211;1;29;1;2012
2012-01-30;40220;2;30;1;2012
2012-01-31;42472;3;31;1;2012
2012-02-01;42063;4;1;2;2012
2012-02-02;40097;5;2;2;2012
2012-02-03;37669;6;3;2;2012
2012-02-04;155;7;4;2;2012
2012-02-05;19;1;5;2;2012
2012-02-06;42011;2;6;2;2012
2012-02-07;41615;3;7;2;2012
2012-02-08;43800;4;8;2;2012
2012-02-09;39866;5;9;2;2012
2012-02-10;36307;6;10;2;2012
2012-02-11;260;7;11;2;2012
2012-02-12;NULL;1;12;2;2012
2012-02-13;43842;2;13;2;2012
2012-02-14;43018;3;14;2;2012
2012-02-15;42690;4;15;2;2012
2012-02-16;42174;5;16;2;2012
2012-02-17;39200;6;17;2;2012
2012-02-18;283;7;18;2;2012
2012-02-19;47;1;19;2;2012
2012-02-20;39667;2;20;2;2012
2012-02-21;40328;3;21;2;2012
2012-02-22;39883;4;22;2;2012
2012-02-23;38593;5;23;2;2012
2012-02-24;35762;6;24;2;2012
2012-02-25;317;7;25;2;2012
2012-02-26;55;1;26;2;2012
2012-02-27;41657;2;27;2;2012
2012-02-28;38695;3;28;2;2012
2012-02-29;42341;4;29;2;2012
2012-03-01;41195;5;1;3;2012
2012-03-02;38178;6;2;3;2012
2012-03-03;81;7;3;3;2012
2012-03-04;1;1;4;3;2012
2012-03-05;41285;2;5;3;2012
2012-03-06;41744;3;6;3;2012
2012-03-07;42783;4;7;3;2012
2012-03-08;40224;5;8;3;2012
2012-03-09;38465;6;9;3;2012
2012-03-10;482;7;10;3;2012
2012-03-11;1;1;11;3;2012
2012-03-12;43892;2;12;3;2012
2012-03-13;42864;3;13;3;2012
2012-03-14;45064;4;14;3;2012
2012-03-15;40692;5;15;3;2012
2012-03-16;38280;6;16;3;2012
2012-03-17;102;7;17;3;2012
2012-03-18;NULL;1;18;3;2012
2012-03-19;21265;2;19;3;2012
2012-03-20;43912;3;20;3;2012
2012-03-21;52406;4;21;3;2012
2012-03-22;47371;5;22;3;2012
2012-03-23;44537;6;23;3;2012
2012-03-24;135;7;24;3;2012
2012-03-25;2;1;25;3;2012
2012-03-26;49690;2;26;3;2012
2012-03-27;47059;3;27;3;2012
2012-03-28;45150;4;28;3;2012
2012-03-29;30024;5;29;3;2012
2012-03-30;43009;6;30;3;2012
2012-03-31;181;7;31;3;2012
2012-04-01;24;1;1;4;2012
2012-04-02;47541;2;2;4;2012
2012-04-03;46826;3;3;4;2012
2012-04-04;40125;4;4;4;2012
2012-04-05;11086;5;5;4;2012
2012-04-06;437;6;6;4;2012
2012-04-07;4;7;7;4;2012
2012-04-08;3;1;8;4;2012
2012-04-09;31437;2;9;4;2012
2012-04-10;46301;3;10;4;2012
2012-04-11;46470;4;11;4;2012
2012-04-12;42489;5;12;4;2012
2012-04-13;40984;6;13;4;2012
2012-04-14;51;7;14;4;2012
2012-04-15;6;1;15;4;2012
2012-04-16;45173;2;16;4;2012
2012-04-17;46050;3;17;4;2012
2012-04-18;45880;4;18;4;2012
2012-04-19;46756;5;19;4;2012
2012-04-20;42153;6;20;4;2012
2012-04-21;142;7;21;4;2012
2012-04-22;NULL;1;22;4;2012
2012-04-23;45314;2;23;4;2012
2012-04-24;52544;3;24;4;2012
2012-04-25;43315;4;25;4;2012
2012-04-26;45888;5;26;4;2012
2012-04-27;46148;6;27;4;2012
2012-04-28;571;7;28;4;2012
2012-04-29;1;1;29;4;2012
2012-04-30;46315;2;30;4;2012
2012-05-01;42;3;1;5;2012
2012-05-02;29601;4;2;5;2012
2012-05-03;48652;5;3;5;2012
2012-05-04;47550;6;4;5;2012
2012-05-05;680;7;5;5;2012
2012-05-06;1;1;6;5;2012
2012-05-07;57055;2;7;5;2012
2012-05-08;51860;3;8;5;2012
2012-05-09;49960;4;9;5;2012
2012-05-10;46561;5;10;5;2012
2012-05-11;44055;6;11;5;2012
2012-05-12;153;7;12;5;2012
2012-05-13;3;1;13;5;2012
2012-05-14;49979;2;14;5;2012
2012-05-15;31193;3;15;5;2012
2012-05-16;44764;4;16;5;2012
2012-05-17;43591;5;17;5;2012
2012-05-18;47690;6;18;5;2012
2012-05-19;141;7;19;5;2012
2012-05-20;5;1;20;5;2012
2012-05-21;48730;2;21;5;2012
2012-05-22;45446;3;22;5;2012
2012-05-23;46308;4;23;5;2012
2012-05-24;42281;5;24;5;2012
2012-05-25;49000;6;25;5;2012
2012-05-26;210;7;26;5;2012
2012-05-27;122;1;27;5;2012
2012-05-28;41473;2;28;5;2012
2012-05-29;53411;3;29;5;2012
2012-05-30;46414;4;30;5;2012
2012-05-31;46618;5;31;5;2012
2012-06-01;42951;6;1;6;2012
2012-06-02;162;7;2;6;2012
2012-06-03;531;1;3;6;2012
2012-06-04;57567;2;4;6;2012
2012-06-05;50680;3;5;6;2012
2012-06-06;44537;4;6;6;2012
2012-06-07;42516;5;7;6;2012
2012-06-08;45913;6;8;6;2012
2012-06-09;244;7;9;6;2012
2012-06-10;127;1;10;6;2012
2012-06-11;49104;2;11;6;2012
2012-06-12;47003;3;12;6;2012
2012-06-13;46673;4;13;6;2012
2012-06-14;46037;5;14;6;2012
2012-06-15;40294;6;15;6;2012
2012-06-16;286;7;16;6;2012
2012-06-17;36;1;17;6;2012
2012-06-18;50008;2;18;6;2012
2012-06-19;43506;3;19;6;2012
2012-06-20;43847;4;20;6;2012
2012-06-21;41479;5;21;6;2012
2012-06-22;42382;6;22;6;2012
2012-06-23;246;7;23;6;2012
2012-06-24;44;1;24;6;2012
2012-06-25;48358;2;25;6;2012
2012-06-26;41353;3;26;6;2012
2012-06-27;40127;4;27;6;2012
2012-06-28;41684;5;28;6;2012
2012-06-29;35703;6;29;6;2012
2012-06-30;110;7;30;6;2012
2012-07-01;13;1;1;7;2012
2012-07-02;42604;2;2;7;2012
2012-07-03;46107;3;3;7;2012
2012-07-04;46250;4;4;7;2012
2012-07-05;43119;5;5;7;2012
2012-07-06;42088;6;6;7;2012
2012-07-07;114;7;7;7;2012
2012-07-08;30;1;8;7;2012
2012-07-09;47450;2;9;7;2012
2012-07-10;44919;3;10;7;2012
2012-07-11;46674;4;11;7;2012
2012-07-12;39563;5;12;7;2012
2012-07-13;38522;6;13;7;2012
2012-07-14;308;7;14;7;2012
2012-07-15;154;1;15;7;2012
2012-07-16;44512;2;16;7;2012
2012-07-17;41445;3;17;7;2012
2012-07-18;42983;4;18;7;2012
2012-07-19;51484;5;19;7;2012
2012-07-20;42657;6;20;7;2012
2012-07-21;70;7;21;7;2012
2012-07-22;33;1;22;7;2012
2012-07-23;44343;2;23;7;2012
2012-07-24;42945;3;24;7;2012
2012-07-25;37169;4;25;7;2012
2012-07-26;40711;5;26;7;2012
2012-07-27;36453;6;27;7;2012
2012-07-28;64;7;28;7;2012
2012-07-29;255;1;29;7;2012
2012-07-30;42864;2;30;7;2012
2012-07-31;40558;3;31;7;2012
2012-08-01;39660;4;1;8;2012
2012-08-02;37991;5;2;8;2012
2012-08-03;34370;6;3;8;2012
2012-08-04;101;7;4;8;2012
2012-08-05;192;1;5;8;2012
2012-08-06;35608;2;6;8;2012
2012-08-07;32838;3;7;8;2012
2012-08-08;32753;4;8;8;2012
2012-08-09;31428;5;9;8;2012
2012-08-10;29033;6;10;8;2012
2012-08-11;38;7;11;8;2012
2012-08-12;238;1;12;8;2012
2012-08-13;31445;2;13;8;2012
2012-08-14;30395;3;14;8;2012
2012-08-15;349;4;15;8;2012
2012-08-16;28068;5;16;8;2012
2012-08-17;25367;6;17;8;2012
2012-08-18;64;7;18;8;2012
2012-08-19;231;1;19;8;2012
2012-08-20;30396;2;20;8;2012
2012-08-21;29715;3;21;8;2012
2012-08-22;29350;4;22;8;2012
2012-08-23;28761;5;23;8;2012
2012-08-24;27091;6;24;8;2012
2012-08-25;112;7;25;8;2012
2012-08-26;177;1;26;8;2012
2012-08-27;33025;2;27;8;2012
2012-08-28;34448;3;28;8;2012
2012-08-29;36867;4;29;8;2012
2012-08-30;41950;5;30;8;2012
2012-08-31;83368;6;31;8;2012
2012-09-01;1020;7;1;9;2012
2012-09-02;240;1;2;9;2012
2012-09-03;48886;2;3;9;2012
2012-09-04;44407;3;4;9;2012
2012-09-05;43986;4;5;9;2012
2012-09-06;40570;5;6;9;2012
2012-09-07;38381;6;7;9;2012
2012-09-08;86;7;8;9;2012
2012-09-09;209;1;9;9;2012
2012-09-10;41511;2;10;9;2012
2012-09-11;32037;3;11;9;2012
2012-09-12;43531;4;12;9;2012
2012-09-13;43663;5;13;9;2012
2012-09-14;42065;6;14;9;2012
2012-09-15;138;7;15;9;2012
2012-09-16;209;1;16;9;2012
2012-09-17;52161;2;17;9;2012
2012-09-18;49202;3;18;9;2012
2012-09-19;51643;4;19;9;2012
2012-09-20;52487;5;20;9;2012
2012-09-21;47908;6;21;9;2012
2012-09-22;305;7;22;9;2012
2012-09-23;169;1;23;9;2012
2012-09-24;48944;2;24;9;2012
2012-09-25;50637;3;25;9;2012
2012-09-26;56002;4;26;9;2012
2012-09-27;55047;5;27;9;2012
2012-09-28;49373;6;28;9;2012
2012-09-29;180;7;29;9;2012
2012-09-30;127;1;30;9;2012
2012-10-01;57287;2;1;10;2012
2012-10-02;51821;3;2;10;2012
2012-10-03;56742;4;3;10;2012
2012-10-04;57519;5;4;10;2012
2012-10-05;48809;6;5;10;2012
2012-10-06;556;7;6;10;2012
2012-10-07;71;1;7;10;2012
2012-10-08;56525;2;8;10;2012
2012-10-09;55466;3;9;10;2012
2012-10-10;58136;4;10;10;2012
2012-10-11;53049;5;11;10;2012
2012-10-12;196;6;12;10;2012
2012-10-13;44;7;13;10;2012
2012-10-14;57;1;14;10;2012
2012-10-15;59269;2;15;10;2012
2012-10-16;57632;3;16;10;2012
2012-10-17;51115;4;17;10;2012
2012-10-18;53897;5;18;10;2012
2012-10-19;50166;6;19;10;2012
2012-10-20;57;7;20;10;2012
2012-10-21;34;1;21;10;2012
2012-10-22;55552;2;22;10;2012
2012-10-23;60026;3;23;10;2012
2012-10-24;55264;4;24;10;2012
2012-10-25;52212;5;25;10;2012
2012-10-26;51463;6;26;10;2012
2012-10-27;69;7;27;10;2012
2012-10-28;175;1;28;10;2012
2012-10-29;54837;2;29;10;2012
2012-10-30;53636;3;30;10;2012
2012-10-31;50228;4;31;10;2012
2012-11-01;157;5;1;11;2012
2012-11-02;43388;6;2;11;2012
2012-11-03;170;7;3;11;2012
2012-11-04;202;1;4;11;2012
2012-11-05;54196;2;5;11;2012
2012-11-06;54847;3;6;11;2012
2012-11-07;61004;4;7;11;2012
2012-11-08;52881;5;8;11;2012
2012-11-09;45395;6;9;11;2012
2012-11-10;120;7;10;11;2012
2012-11-11;44;1;11;11;2012
2012-11-12;62204;2;12;11;2012
2012-11-13;53321;3;13;11;2012
2012-11-14;39454;4;14;11;2012
2012-11-15;58207;5;15;11;2012
2012-11-16;53046;6;16;11;2012
2012-11-17;367;7;17;11;2012
2012-11-18;11;1;18;11;2012
2012-11-19;57102;2;19;11;2012
2012-11-20;57842;3;20;11;2012
2012-11-21;53321;4;21;11;2012
2012-11-22;53569;5;22;11;2012
2012-11-23;50314;6;23;11;2012
2012-11-24;453;7;24;11;2012
2012-11-25;120;1;25;11;2012
2012-11-26;63050;2;26;11;2012
2012-11-27;60370;3;27;11;2012
2012-11-28;55221;4;28;11;2012
2012-11-29;54168;5;29;11;2012
2012-11-30;48215;6;30;11;2012
2012-12-01;88;7;1;12;2012
2012-12-02;5;1;2;12;2012
2012-12-03;62509;2;3;12;2012
2012-12-04;58162;3;4;12;2012
2012-12-05;54418;4;5;12;2012
2012-12-06;440;5;6;12;2012
2012-12-07;51237;6;7;12;2012
2012-12-08;143;7;8;12;2012
2012-12-09;145;1;9;12;2012
2012-12-10;61645;2;10;12;2012
2012-12-11;60110;3;11;12;2012
2012-12-12;61504;4;12;12;2012
2012-12-13;61107;5;13;12;2012
2012-12-14;64026;6;14;12;2012
2012-12-15;256;7;15;12;2012
2012-12-16;57;1;16;12;2012
2012-12-17;72038;2;17;12;2012
2012-12-18;69315;3;18;12;2012
2012-12-19;66408;4;19;12;2012
2012-12-20;69255;5;20;12;2012
2012-12-21;54806;6;21;12;2012
2012-12-22;253;7;22;12;2012
2012-12-23;42;1;23;12;2012
2012-12-24;25148;2;24;12;2012
2012-12-25;76;3;25;12;2012
2012-12-26;42754;4;26;12;2012
2012-12-27;53990;5;27;12;2012
2012-12-28;54692;6;28;12;2012
2012-12-29;128;7;29;12;2012
2012-12-30;152;1;30;12;2012
2012-12-31;26317;2;31;12;2012
2013-01-01;169;3;1;1;2013
2013-01-02;54284;4;2;1;2013
2013-01-03;55166;5;3;1;2013
2013-01-04;46202;6;4;1;2013
2013-01-05;123;7;5;1;2013
2013-01-06;45;1;6;1;2013
2013-01-07;21537;2;7;1;2013
2013-01-08;56217;3;8;1;2013
2013-01-09;53175;4;9;1;2013
2013-01-10;53705;5;10;1;2013
2013-01-11;51977;6;11;1;2013
2013-01-12;117;7;12;1;2013
2013-01-13;45;1;13;1;2013
2013-01-14;57967;2;14;1;2013
2013-01-15;53202;3;15;1;2013
2013-01-16;53093;4;16;1;2013
2013-01-17;54105;5;17;1;2013
2013-01-18;52205;6;18;1;2013
2013-01-19;104;7;19;1;2013
2013-01-20;49;1;20;1;2013
2013-01-21;52368;2;21;1;2013
2013-01-22;51479;3;22;1;2013
2013-01-23;47314;4;23;1;2013
2013-01-24;47694;5;24;1;2013
2013-01-25;48312;6;25;1;2013
2013-01-26;99;7;26;1;2013
2013-01-27;65;1;27;1;2013
2013-01-28;57117;2;28;1;2013
2013-01-29;56478;3;29;1;2013
2013-01-30;48569;4;30;1;2013
2013-01-31;50910;5;31;1;2013
2013-02-01;50685;6;1;2;2013
2013-02-02;127;7;2;2;2013
2013-02-03;NULL;1;3;2;2013
2013-02-04;53905;2;4;2;2013
2013-02-05;48531;3;5;2;2013
2013-02-06;50014;4;6;2;2013
2013-02-07;52028;5;7;2;2013
2013-02-08;45732;6;8;2;2013
2013-02-09;75;7;9;2;2013
2013-02-10;67;1;10;2;2013
2013-02-11;53044;2;11;2;2013
2013-02-12;52136;3;12;2;2013
2013-02-13;48427;4;13;2;2013
2013-02-14;49793;5;14;2;2013
2013-02-15;45740;6;15;2;2013
2013-02-16;51;7;16;2;2013
2013-02-17;64;1;17;2;2013
2013-02-18;55491;2;18;2;2013
2013-02-19;54986;3;19;2;2013
2013-02-20;48774;4;20;2;2013
2013-02-21;56557;5;21;2;2013
2013-02-22;48119;6;22;2;2013
2013-02-23;54;7;23;2;2013
2013-02-24;50;1;24;2;2013
2013-02-25;53321;2;25;2;2013
2013-02-26;54359;3;26;2;2013
2013-02-27;47345;4;27;2;2013
2013-02-28;44096;5;28;2;2013
2013-03-01;44920;6;1;3;2013
2013-03-02;1272;7;2;3;2013
2013-03-03;51;1;3;3;2013
2013-03-04;54691;2;4;3;2013
2013-03-05;54807;3;5;3;2013
2013-03-06;54887;4;6;3;2013
2013-03-07;50491;5;7;3;2013
2013-03-08;48070;6;8;3;2013
2013-03-09;229;7;9;3;2013
2013-03-10;3;1;10;3;2013
2013-03-11;54242;2;11;3;2013
2013-03-12;54771;3;12;3;2013
2013-03-13;52092;4;13;3;2013
2013-03-14;50034;5;14;3;2013
2013-03-15;46622;6;15;3;2013
2013-03-16;744;7;16;3;2013
2013-03-17;1;1;17;3;2013
2013-03-18;34102;2;18;3;2013
2013-03-19;53459;3;19;3;2013
2013-03-20;59704;4;20;3;2013
2013-03-21;51439;5;21;3;2013
2013-03-22;50488;6;22;3;2013
2013-03-23;334;7;23;3;2013
2013-03-24;7;1;24;3;2013
2013-03-25;55876;2;25;3;2013
2013-03-26;53122;3;26;3;2013
2013-03-27;43891;4;27;3;2013
2013-03-28;13426;5;28;3;2013
2013-03-29;40;6;29;3;2013
2013-03-30;43;7;30;3;2013
2013-03-31;12;1;31;3;2013
2013-04-01;32363;2;1;4;2013
2013-04-02;59988;3;2;4;2013
2013-04-03;50605;4;3;4;2013
2013-04-04;49910;5;4;4;2013
2013-04-05;48298;6;5;4;2013
2013-04-06;171;7;6;4;2013
2013-04-07;4;1;7;4;2013
2013-04-08;54486;2;8;4;2013
2013-04-09;53861;3;9;4;2013
2013-04-10;51268;4;10;4;2013
2013-04-11;51761;5;11;4;2013
2013-04-12;44497;6;12;4;2013
2013-04-13;111;7;13;4;2013
2013-04-14;2;1;14;4;2013
2013-04-15;54215;2;15;4;2013
2013-04-16;56938;3;16;4;2013
2013-04-17;49586;4;17;4;2013
2013-04-18;55003;5;18;4;2013
2013-04-19;52940;6;19;4;2013
2013-04-20;225;7;20;4;2013
2013-04-21;3;1;21;4;2013
2013-04-22;55507;2;22;4;2013
2013-04-23;48730;3;23;4;2013
2013-04-24;50369;4;24;4;2013
2013-04-25;50651;5;25;4;2013
2013-04-26;47589;6;26;4;2013
2013-04-27;92;7;27;4;2013
2013-04-28;NULL;1;28;4;2013
2013-04-29;55480;2;29;4;2013
2013-04-30;49975;3;30;4;2013
2013-05-01;43;4;1;5;2013
2013-05-02;37267;5;2;5;2013
2013-05-03;49996;6;3;5;2013
2013-05-04;178;7;4;5;2013
2013-05-05;3;1;5;5;2013
2013-05-06;58429;2;6;5;2013
2013-05-07;57701;3;7;5;2013
2013-05-08;61959;4;8;5;2013
2013-05-09;51196;5;9;5;2013
2013-05-10;43312;6;10;5;2013
2013-05-11;193;7;11;5;2013
2013-05-12;2;1;12;5;2013
2013-05-13;53783;2;13;5;2013
2013-05-14;52082;3;14;5;2013
2013-05-15;36050;4;15;5;2013
2013-05-16;53019;5;16;5;2013
2013-05-17;48908;6;17;5;2013
2013-05-18;69;7;18;5;2013
2013-05-19;3;1;19;5;2013
2013-05-20;43903;2;20;5;2013
2013-05-21;58146;3;21;5;2013
2013-05-22;54788;4;22;5;2013
2013-05-23;54107;5;23;5;2013
2013-05-24;46887;6;24;5;2013
2013-05-25;160;7;25;5;2013
2013-05-26;2;1;26;5;2013
2013-05-27;62486;2;27;5;2013
2013-05-28;58162;3;28;5;2013
2013-05-29;58819;4;29;5;2013
2013-05-30;57661;5;30;5;2013
2013-05-31;48592;6;31;5;2013
2013-06-01;3559;7;1;6;2013
2013-06-02;18;1;2;6;2013
2013-06-03;57695;2;3;6;2013
2013-06-04;54237;3;4;6;2013
2013-06-05;55979;4;5;6;2013
2013-06-06;55527;5;6;6;2013
2013-06-07;52026;6;7;6;2013
2013-06-08;199;7;8;6;2013
2013-06-09;2;1;9;6;2013
2013-06-10;61635;2;10;6;2013
2013-06-11;57685;3;11;6;2013
2013-06-12;57840;4;12;6;2013
2013-06-13;53580;5;13;6;2013
2013-06-14;49383;6;14;6;2013
2013-06-15;101;7;15;6;2013
2013-06-16;5;1;16;6;2013
2013-06-17;58156;2;17;6;2013
2013-06-18;52462;3;18;6;2013
2013-06-19;56578;4;19;6;2013
2013-06-20;54865;5;20;6;2013
2013-06-21;49518;6;21;6;2013
2013-06-22;86;7;22;6;2013
2013-06-23;4;1;23;6;2013
2013-06-24;36261;2;24;6;2013
2013-06-25;66031;3;25;6;2013
2013-06-26;57595;4;26;6;2013
2013-06-27;55448;5;27;6;2013
2013-06-28;49018;6;28;6;2013
2013-06-29;185;7;29;6;2013
2013-06-30;13;1;30;6;2013
2013-07-01;60723;2;1;7;2013
2013-07-02;59109;3;2;7;2013
2013-07-03;57983;4;3;7;2013
2013-07-04;60741;5;4;7;2013
2013-07-05;55336;6;5;7;2013
2013-07-06;561;7;6;7;2013
2013-07-07;4;1;7;7;2013
2013-07-08;61795;2;8;7;2013
2013-07-09;56519;3;9;7;2013
2013-07-10;58948;4;10;7;2013
2013-07-11;55474;5;11;7;2013
2013-07-12;51638;6;12;7;2013
2013-07-13;283;7;13;7;2013
2013-07-14;6;1;14;7;2013
2013-07-15;58175;2;15;7;2013
2013-07-16;56058;3;16;7;2013
2013-07-17;54859;4;17;7;2013
2013-07-18;55445;5;18;7;2013
2013-07-19;50140;6;19;7;2013
2013-07-20;215;7;20;7;2013
2013-07-21;237;1;21;7;2013
2013-07-22;55252;2;22;7;2013
2013-07-23;53690;3;23;7;2013
2013-07-24;54334;4;24;7;2013
2013-07-25;50143;5;25;7;2013
2013-07-26;45748;6;26;7;2013
2013-07-27;117;7;27;7;2013
2013-07-28;297;1;28;7;2013
2013-07-29;53585;2;29;7;2013
2013-07-30;52165;3;30;7;2013
2013-07-31;51146;4;31;7;2013
2013-08-01;48819;5;1;8;2013
2013-08-02;45297;6;2;8;2013
2013-08-03;164;7;3;8;2013
2013-08-04;6;1;4;8;2013
2013-08-05;48040;2;5;8;2013
2013-08-06;45084;3;6;8;2013
2013-08-07;46720;4;7;8;2013
2013-08-08;44296;5;8;8;2013
2013-08-09;37252;6;9;8;2013
2013-08-10;45;7;10;8;2013
2013-08-11;10;1;11;8;2013
2013-08-12;43989;2;12;8;2013
2013-08-13;40493;3;13;8;2013
2013-08-14;37975;4;14;8;2013
2013-08-15;260;5;15;8;2013
2013-08-16;33970;6;16;8;2013
2013-08-17;35;7;17;8;2013
2013-08-18;1;1;18;8;2013
2013-08-19;44358;2;19;8;2013
2013-08-20;41036;3;20;8;2013
2013-08-21;40135;4;21;8;2013
2013-08-22;39635;5;22;8;2013
2013-08-23;36252;6;23;8;2013
2013-08-24;40;7;24;8;2013
2013-08-25;4;1;25;8;2013
2013-08-26;46985;2;26;8;2013
2013-08-27;48232;3;27;8;2013
2013-08-28;47045;4;28;8;2013
2013-08-29;44539;5;29;8;2013
2013-08-30;48036;6;30;8;2013
2013-08-31;139;7;31;8;2013
2013-09-01;6;1;1;9;2013
2013-09-02;53214;2;2;9;2013
2013-09-03;57704;3;3;9;2013
2013-09-04;59828;4;4;9;2013
2013-09-05;55669;5;5;9;2013
2013-09-06;50734;6;6;9;2013
2013-09-07;338;7;7;9;2013
2013-09-08;247;1;8;9;2013
2013-09-09;54631;2;9;9;2013
2013-09-10;57853;3;10;9;2013
2013-09-11;40129;4;11;9;2013
2013-09-12;55399;5;12;9;2013
2013-09-13;54718;6;13;9;2013
2013-09-14;134;7;14;9;2013
2013-09-15;257;1;15;9;2013
2013-09-16;61589;2;16;9;2013
2013-09-17;59417;3;17;9;2013
2013-09-18;61022;4;18;9;2013
2013-09-19;60715;5;19;9;2013
2013-09-20;53770;6;20;9;2013
2013-09-21;113;7;21;9;2013
2013-09-22;3;1;22;9;2013
2013-09-23;59286;2;23;9;2013
2013-09-24;52305;3;24;9;2013
2013-09-25;64509;4;25;9;2013
2013-09-26;59572;5;26;9;2013
2013-09-27;54512;6;27;9;2013
2013-09-28;242;7;28;9;2013
2013-09-29;6;1;29;9;2013
2013-09-30;63168;2;30;9;2013
2013-10-01;62600;3;1;10;2013
2013-10-02;63756;4;2;10;2013
2013-10-03;63038;5;3;10;2013
2013-10-04;52947;6;4;10;2013
2013-10-05;2599;7;5;10;2013
2013-10-06;6;1;6;10;2013
2013-10-07;65607;2;7;10;2013
2013-10-08;66308;3;8;10;2013
2013-10-09;61904;4;9;10;2013
2013-10-10;69854;5;10;10;2013
2013-10-11;55422;6;11;10;2013
2013-10-12;93;7;12;10;2013
2013-10-13;7;1;13;10;2013
2013-10-14;62664;2;14;10;2013
2013-10-15;63190;3;15;10;2013
2013-10-16;59449;4;16;10;2013
2013-10-17;57695;5;17;10;2013
2013-10-18;57499;6;18;10;2013
2013-10-19;90;7;19;10;2013
2013-10-20;9;1;20;10;2013
2013-10-21;69066;2;21;10;2013
2013-10-22;59877;3;22;10;2013
2013-10-23;59666;4;23;10;2013
2013-10-24;60119;5;24;10;2013
2013-10-25;52004;6;25;10;2013
2013-10-26;123;7;26;10;2013
2013-10-27;253;1;27;10;2013
2013-10-28;65064;2;28;10;2013
2013-10-29;59288;3;29;10;2013
2013-10-30;60395;4;30;10;2013
2013-10-31;58093;5;31;10;2013
2013-11-01;396;6;1;11;2013
2013-11-02;464;7;2;11;2013
2013-11-03;13;1;3;11;2013
2013-11-04;66353;2;4;11;2013
2013-11-05;71374;3;5;11;2013
2013-11-06;65958;4;6;11;2013
2013-11-07;62419;5;7;11;2013
2013-11-08;57699;6;8;11;2013
2013-11-09;144;7;9;11;2013
2013-11-10;27;1;10;11;2013
2013-11-11;71626;2;11;11;2013
2013-11-12;64367;3;12;11;2013
2013-11-13;62890;4;13;11;2013
2013-11-14;65206;5;14;11;2013
2013-11-15;56757;6;15;11;2013
2013-11-16;71;7;16;11;2013
2013-11-17;8;1;17;11;2013
2013-11-18;68116;2;18;11;2013
2013-11-19;64748;3;19;11;2013
2013-11-20;68728;4;20;11;2013
2013-11-21;62821;5;21;11;2013
2013-11-22;56664;6;22;11;2013
2013-11-23;180;7;23;11;2013
2013-11-24;9;1;24;11;2013
2013-11-25;72543;2;25;11;2013
2013-11-26;67174;3;26;11;2013
2013-11-27;64099;4;27;11;2013
2013-11-28;62376;5;28;11;2013
2013-11-29;60665;6;29;11;2013
2013-11-30;86;7;30;11;2013
2013-12-01;38;1;1;12;2013
2013-12-02;73460;2;2;12;2013
2013-12-03;67306;3;3;12;2013
2013-12-04;75245;4;4;12;2013
2013-12-05;67284;5;5;12;2013
2013-12-06;314;6;6;12;2013
2013-12-07;109;7;7;12;2013
2013-12-08;4;1;8;12;2013
2013-12-09;69128;2;9;12;2013
2013-12-10;74270;3;10;12;2013
2013-12-11;76037;4;11;12;2013
2013-12-12;77431;5;12;12;2013
2013-12-13;70110;6;13;12;2013
2013-12-14;649;7;14;12;2013
2013-12-15;117;1;15;12;2013
2013-12-16;92651;2;16;12;2013
2013-12-17;83717;3;17;12;2013
2013-12-18;82425;4;18;12;2013
2013-12-19;75606;5;19;12;2013
2013-12-20;67771;6;20;12;2013
2013-12-21;1489;7;21;12;2013
2013-12-22;3088;1;22;12;2013
2013-12-23;79570;2;23;12;2013
2013-12-24;34540;3;24;12;2013
2013-12-25;1389;4;25;12;2013
2013-12-26;47207;5;26;12;2013
2013-12-27;60193;6;27;12;2013
2013-12-28;1263;7;28;12;2013
2013-12-29;3331;1;29;12;2013
2013-12-30;64989;2;30;12;2013
2013-12-31;31674;3;31;12;2013
2014-01-01;43;4;1;1;2014
2014-01-02;63493;5;2;1;2014
2014-01-03;56593;6;3;1;2014
2014-01-04;173;7;4;1;2014
2014-01-05;12;1;5;1;2014
2014-01-06;74;2;6;1;2014
2014-01-07;77962;3;7;1;2014
2014-01-08;71921;4;8;1;2014
2014-01-09;68941;5;9;1;2014
2014-01-10;60019;6;10;1;2014
2014-01-11;135;7;11;1;2014
2014-01-12;9;1;12;1;2014
2014-01-13;73501;2;13;1;2014
2014-01-14;70553;3;14;1;2014
2014-01-15;68519;4;15;1;2014
2014-01-16;65521;5;16;1;2014
2014-01-17;59434;6;17;1;2014
2014-01-18;56;7;18;1;2014
2014-01-19;11;1;19;1;2014
2014-01-20;75807;2;20;1;2014
2014-01-21;68188;3;21;1;2014
2014-01-22;65690;4;22;1;2014
2014-01-23;67032;5;23;1;2014
2014-01-24;58529;6;24;1;2014
2014-01-25;83;7;25;1;2014
2014-01-26;5;1;26;1;2014
2014-01-27;79221;2;27;1;2014
2014-01-28;69959;3;28;1;2014
2014-01-29;69476;4;29;1;2014
2014-01-30;66864;5;30;1;2014
